id	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Keyword count>	score<Avg year>
antimicrobial resistance	-0.0163	-0.6879	3	204	580	7	2014.875
application	-0.3285	0.4947	4	321	982	12	2012.361823
approach	0.1633	0.3176	4	328	998	13	2013.011682
aquatic environments	0.7029	-0.1911	1	258	802	9	2012.515152
aquatic organisms	0.6807	-0.0555	1	149	362	4	2015.153846
ar	0.0692	-0.3684	3	61	126	2	2013.013333
archipelago	-0.549	-0.5453	2	72	164	2	2011.082609
arctic	0.3149	-0.046	1	636	3532	44	2012.189504
arctic antarctic	-0.7167	-0.5435	2	146	384	4	2012.938182
arctic bacterium	-0.7769	0.5169	2	88	188	2	2014.833333
arctic communities	1.2172	0.0425	1	199	692	7	2015.3125
arctic conditions	1.0699	0.3925	1	92	208	2	2011.352113
arctic ecosystems	1.0973	-0.1538	1	99	224	2	2014.429967
arctic environments	0.4392	-0.4224	1	187	466	5	2012.708108
arctic permafrost	-0.8095	-0.5277	2	50	112	2	2014.890173
arctic regions	0.5932	-0.1154	1	179	482	6	2013.278834
arctic soils	-0.1994	-0.175	3	145	390	5	2013.785276
arctic summer	1.2492	-0.1952	1	92	208	2	2013.466368
arctic tundra	0.8819	-0.2288	1	134	398	4	2013.816872
area	0.3281	-0.2501	1	377	1230	17	2011.37466
arg	0.3143	-0.623	3	237	790	9	2017.166667
arsenic	-0.7137	0.1103	2	109	246	3	2015
arthrobacter	-0.991	0.0339	2	116	282	4	2012.533333
assembly	-0.4033	-0.1955	2	124	286	3	2013.708333
assessment	0.6674	-0.1243	1	353	1198	14	2013.024899
association	-0.6105	-0.4592	2	48	104	2	2011.081886
astrovirus	0.9017	-0.1244	1	63	152	2	2015.5
atomic force microscopy	-0.9223	0.8547	4	67	164	2	2014.428571
attention	0.0632	-0.1818	1	246	628	8	2012.917808
australia	-0.199	-0.6367	3	66	152	2	2010.617438
availability	0.9719	0.4046	1	92	190	2	2012.908905
bacilli	-0.6205	-0.515	2	83	184	2	2017
bacillus	-0.771	0.4275	4	153	444	6	2011.966667
bacteria	-0.4607	-0.1062	3	736	4966	68	2012.900394
bacterial	-0.5658	0.0449	3	253	756	8	2014.217252
bacterial cells	-0.6283	0.7111	4	100	222	3	2013.75
bacterial isolates	-0.9043	0.4024	4	142	366	5	2012.37931
bacterial pigments	-0.5116	0.9657	4	44	114	2	2017.5
bacterial resistance	-0.1488	-0.625	3	153	412	4	2018.75
bacterial species	-0.5645	0.079	2	179	462	6	2010.277778
bacterial strains	-1.0364	-0.1412	2	149	452	7	2011.666667
bacteriophages	0.1587	-0.2983	3	56	112	2	2013.75
bacterium	-0.584	0.1648	2	344	1190	17	2013.137405
balance	0.7407	0.2273	1	58	124	2	2011.539286
barrier	0.0673	-0.2273	2	81	166	2	2010.248366
baseline	0.4294	-0.651	3	137	328	3	2012.74934
bay	0.5114	-0.0868	1	187	440	5	2010.11814
bayesian	0.0928	0.0022	1	95	192	2	2013.796296
belonging	-1.0551	-0.0276	2	67	136	2	2014.117647
benefits	-0.6984	0.1251	2	130	300	4	2014.038732
benthic cyanobacteria	0.2167	0.7339	4	46	102	2	2014.555556
beta	-0.096	-0.6723	3	41	92	2	2009.417219
beta-lactamase	-0.0454	-0.6398	3	86	214	4	2014.4
beta-lactams	-0.6329	-0.5127	2	57	134	2	2016.5
bioaccumulation	0.6323	-0.2316	1	87	188	2	2015.2
biochemical	-0.5849	0.5574	4	87	184	2	2009.133333
biochemical oxygen demand	1.1346	0.4196	1	142	452	5	2016.333333
biodegradation	0.8323	0.2379	1	112	262	4	2014.342466
biofilm	-0.6818	0.2716	2	135	324	4	2014.671642
biofilm formation	-0.6824	0.2704	2	135	324	4	2015.684211
biological	-0.2285	0.8817	4	69	144	2	2012.548387
biological treatment	1.141	0.4988	1	71	186	2	2017.5
biology	-0.4759	-0.2335	2	94	200	2	2011.284153
biomass	0.9336	0.3156	1	64	130	2	2012.021332
bioremediation	-0.7878	0.6057	4	151	408	4	2014.269231
biosynthesis	-0.7189	0.7994	4	214	792	9	2012.25
biota	0.9491	-0.2526	1	114	276	3	2010.887755
biotechnological potential	-0.8705	0.2001	2	88	202	2	2015.555556
biotechnology	-0.8584	0.2524	2	76	166	2	2014.676471
birds	-0.2387	-0.665	3	110	290	5	2010.570776
border	0.1035	-0.4114	3	73	148	2	2011.672897
boundary	-0.9882	0.2169	2	88	196	2	2008.420868
bp	-1.019	-0.2298	2	227	932	14	2012.006369
burden	0.6052	-0.3251	1	147	368	4	2012.329412
by product	0.0613	0.1675	2	88	180	2	2012.416667
cadmium	-0.8543	0.6497	4	131	360	4	2013.923077
caffeine	0.757	-0.4102	1	61	136	2	2010.5
cambridge bay	1.166	0.0021	1	81	184	2	2017.333333
canada	0.9446	-0.2743	1	256	908	10	2011.058788
canadian	0.7278	-0.4087	1	190	608	7	2010.480463
canadian arctic	0.7281	-0.4101	1	190	608	7	2012.163636
capacity	-0.2968	0.3602	4	206	492	6	2013.094099
capital	1.0667	0.2283	1	80	166	2	2010.8125
carbamazepine	1.2146	-0.1889	1	63	140	2	2008.666667
carbohydrates	-0.5891	0.2651	2	107	230	3	2011.868852
carbon	0.4513	0.387	1	284	854	10	2013.107259
carboxylic acids	1.1492	-0.0133	1	72	158	2	2012.078947
care	0.8199	-0.2901	1	213	622	7	2011.679012
case	0.1663	-0.2451	1	193	534	8	2010.847835
case study	1.2833	-0.2486	1	73	170	2	2012.678179
catalysis	-0.8428	0.1595	2	61	128	2	2012.5
cave	-0.3925	-0.6031	3	49	116	2	2012.349206
cd	-0.5888	0.5206	4	143	378	4	2011.166667
cd2+	-0.7105	0.8029	4	83	202	2	2017
cds	-0.7544	0.8601	4	128	402	4	2013.833333
ceftriaxone	-0.591	-0.6063	3	74	168	2	2018.5
cell	-0.2875	0.5099	4	430	1602	22	2011.359784
chain	0.003	0.1143	3	185	486	6	2011.096866
challenges	0.2816	0.2888	1	203	484	6	2014.48237
chamber	0.4488	0.4599	4	68	138	2	2013.240506
changes	0.2422	0.412	1	388	1218	14	2012.206219
channel	0.109	0.146	4	80	172	3	2009.903036
characterisation	0.1929	-0.338	1	63	132	2	2012.422535
characteristics	-0.182	0.4858	4	249	704	10	2010.936545
characterization	-0.5145	0.0248	2	345	1176	15	2012.72969
chemical	0.4071	0.2551	1	264	744	10	2011.607029
chemical analysis	0.0356	-0.0152	2	65	138	2	2011.348837
chemical synthesis	-0.599	0.6142	4	60	138	2	2013.5
chemotherapy	-0.2995	-0.6416	3	67	150	2	2014.333333
china	0.6438	-0.4598	1	80	174	2	2013.948798
chloride	-0.1216	0.3983	4	48	100	2	2012.071429
chromate	-1.1146	-0.2122	2	69	150	2	2014.5
chromatography	0.5779	0.1893	1	137	312	4	2010.861702
chromium	-1.2748	-0.4534	2	53	124	2	2017.25
chromosome	-1.0972	-0.3097	2	138	398	6	2014.47619
cities	0.9211	-0.0593	1	116	276	4	2013.631579
class	-0.5931	-0.4115	3	223	726	9	2011.519757
climate	0.9789	0.0941	1	267	954	12	2012.847305
climate extremes	1.1326	0.4795	1	95	270	3	2014.132743
climatic conditions	1.2193	0.0034	1	140	336	3	2011.992424
clinic	-0.8587	-0.6164	2	56	116	2	2016
cloning	-1.0707	0.0932	2	63	136	2	2010.05
cluster	-0.4993	-0.382	3	146	350	4	2011.949896
coast	-0.9599	-0.2311	2	51	110	2	2010.134684
coastal	0.7786	-0.3847	1	132	316	4	2010.739865
coastal environments	1.0411	-0.3592	1	56	126	2	2012.679012
coastal seawater	0.8231	-0.4197	1	126	302	3	2014.916667
cod	0.918	0.1769	1	68	162	2	2010.866667
cold	0.0597	0.141	2	126	258	3	2011.824903
cold active	-1.1326	0.1205	2	142	418	4	2013.933333
cold climate	1.031	-0.2495	1	150	448	5	2010.489583
cold environments	-0.9255	0.3186	2	103	270	3	2013.16
cold-active	-1.1396	0.1124	2	92	214	2	2012.571429
coli	-0.2519	-0.1498	3	411	1494	21	2013.538462
coliforms	0.3896	-0.4693	3	138	326	4	2012.714286
collection	-0.3185	-0.4181	3	236	646	9	2011.129412
color	-0.7101	0.9113	4	76	202	2	2011.308458
column	1.0661	0.0998	1	70	146	2	2010.224159
community	0.6016	-0.0276	1	450	2062	25	2013.620087
comparative	-0.8514	-0.1987	2	262	826	10	2012.967391
comparative genomics	-0.8407	0.249	2	80	170	2	2017.428571
comparative studies	-0.3895	-0.7974	3	68	140	2	2013.055556
comparison	-4e-04	-0.0783	3	207	518	7	2010.70057
complex	0.6584	-0.0248	1	76	156	2	2011.908387
composition	-0.1667	-0.1353	4	155	424	6	2012.45256
compounds	-0.095	0.1706	2	408	1470	18	2012.161238
concentrations	0.4371	0.236	1	619	2932	35	2011.643222
condition	-0.3361	0.5195	4	90	192	3	2010.79798
conjugation	-0.7812	-0.0921	2	98	218	3	2015.166667
consequences	0.1413	0.3263	4	94	198	2	2012.275862
consortia	0.1423	0.5007	3	74	154	2	2012.83871
construction	-0.2402	0.4543	2	116	266	3	2011.684729
consumption	0.8938	0.0438	1	135	306	3	2011.012232
contact	0.2634	-0.3551	3	171	412	6	2011.307692
contaminants	0.7149	-0.12	1	261	734	7	2011.424242
contamination	-0.0055	-0.3655	3	144	366	5	2011.920245
content	-0.3248	0.0334	2	344	1070	14	2011.761593
continent	0.2972	-0.1304	1	111	240	4	2011.202884
contrast	-0.3907	-0.3189	3	175	422	6	2011.509677
control	0.3292	-0.1136	1	146	348	5	2012.474255
conversion	-0.4298	0.5179	4	92	196	3	2010.995798
copper	-0.3125	-0.071	3	164	466	6	2011.098039
corals	1.1591	-0.1777	1	123	348	4	2011.211921
core	-0.6113	-0.5785	2	59	126	2	2010.446523
correlation	-0.312	-0.46	3	197	600	8	2011.333794
costs	0.3452	0.45	1	185	432	5	2013.503597
crown	1.115	0.2538	1	91	200	2	2011.075472
culture	-0.3919	0.4056	4	215	588	9	2011.379653
cyanobacteria	-0.0533	0.5046	4	101	244	4	2013.32964
cycle	0.0958	-0.1374	1	111	234	3	2011.47296
cysteine	-0.8841	0.7156	4	73	162	2	2014.571429
cytochrome	-0.1067	0.2704	4	98	214	3	2014
dab_al32b	-0.9717	0.3552	2	71	156	2	2019
data	0.0895	-0.1886	1	530	2090	27	2011.015066
database	-0.6919	-0.3282	2	257	798	10	2012.403509
date	-0.5645	-0.2443	3	185	544	6	2012.087051
decay	-0.6976	0.5733	4	64	132	2	2010.074434
deception island	-0.3306	0.3263	4	75	162	2	2012.363636
deep sea	0.0023	-0.5804	3	72	154	2	2010.4
degradation	0.4899	0.2895	1	171	432	5	2013.464824
demand	0.9319	0.2063	1	237	798	10	2013.574627
denmark	0.7126	0.001	1	63	142	2	2008.212014
density	0.0667	0.3866	4	181	482	8	2009.879211
density currents	-0.5117	0.965	4	44	114	2	2010.677419
depth	0.4897	0.2117	1	59	122	2	2010.672402
description	-0.5104	-0.6481	3	62	142	2	2009.996622
design	0.6756	0.3724	1	173	430	6	2013.015625
detection	0.5224	-0.1343	1	352	1152	15	2012.417625
detergents	0.5072	0.0931	1	80	166	2	2013.833333
determinants	-0.7983	-0.3642	2	252	830	11	2013.434783
determination	0.3703	0.1137	1	131	310	4	2010.57381
detoxification	-0.0521	0.2399	1	98	222	3	2014.363636
development	0.2634	0.467	4	249	694	9	2011.773084
difference	0.7063	0.013	1	205	492	7	2011.163032
diffraction	-0.7829	0.8655	4	79	196	2	2010.941176
diffusion	-0.3293	-0.7377	3	79	174	2	2008.759067
digestion	0.1995	0.2134	1	165	382	5	2009.785714
dilution	0.7682	-0.3873	1	105	268	4	2009.094828
direct	0.4062	0.0866	1	79	162	2	2011.421384
discharge	0.6512	-0.3028	1	186	504	6	2012.354474
discovery	-0.3155	-0.327	2	141	368	5	2012.116822
disease	0.6695	-0.1662	1	132	328	4	2013.103448
disposal	1.0357	-0.2099	1	93	200	2	2008.916667
dissemination	-0.4835	-0.5805	3	158	450	7	2012.48
distance	-0.0348	-0.6273	3	111	244	3	2011.010448
distribution	-0.1486	-0.4704	2	387	1500	21	2010.907306
distribution abundance	-0.9464	-0.6361	2	49	108	2	2011.107143
diversity	-0.4745	-0.398	3	414	1820	24	2013.553494
dna	-0.4439	-0.0869	2	482	1978	26	2012.62578
dna methyltransferase	-0.7612	0.0699	2	67	150	2	2007.5
dna sequence	-0.5016	0.5164	4	93	200	3	2010.909091
domestic	0.6422	-0.4717	3	97	204	2	2012
draft genome	-1.1113	0.147	2	86	206	3	2014.625
draft genome sequence	-1.1101	0.1481	2	86	206	3	2014.7
drug	0.3876	-0.2102	1	281	812	13	2013.435897
drug resistance	-0.4077	-0.6821	3	106	266	4	2015.8
dssc	-0.3956	0.9574	4	31	74	2	2017.5
dye	-0.4706	0.9459	4	48	138	3	2009.285714
dynamics	0.6837	0.4966	1	120	294	4	2012.382241
e coli	-0.232	-0.1865	2	278	844	13	2012
earth	-0.053	0.5525	4	82	180	2	2012.416212
eastern	-0.7761	-0.4957	2	59	126	2	2011.347648
ecological risk	0.9144	-0.1672	1	75	176	2	2013.416667
ecology	-0.4653	-0.464	3	96	224	3	2012.514768
ecosystem	0.3897	-0.1867	3	309	924	10	2013.530062
edwardsiella	-0.3418	-0.5758	3	52	104	2	2011.333333
edx	-0.6022	0.7326	4	71	166	2	2011.875
edx analysis	-0.6035	0.7322	4	71	166	2	2016
eet	0.1339	0.7002	4	45	96	2	2015
effects	0.1447	0.0878	1	469	1678	21	2011.624055
efficiency	0.2992	0.3395	1	242	662	10	2012.80663
effluents	0.9689	-0.0604	1	210	656	8	2011.153846
efflux	-0.4956	-0.7596	3	98	262	3	2013.130435
electricity	0.5019	0.5855	1	66	144	2	2012.882353
electron	-0.4668	0.7458	4	233	782	10	2011.572917
electron microscopy	-0.8098	0.7709	4	173	564	6	2011.367742
electrophoresis	-0.1965	0.0939	3	119	340	4	2010.931507
elements	-0.7634	-0.2789	2	380	1518	21	2011.89258
elimination	0.2481	0.1057	1	150	328	4	2011.121212
emergence	-0.1303	-0.339	3	69	158	3	2012.277778
emissions	-0.8024	0.8959	4	105	304	3	2013.550741
energy	-0.0905	0.5337	4	349	1158	17	2011.753532
energy production	-0.4325	0.3262	2	92	196	2	2013.652174
energy source	-0.3338	0.3929	2	91	206	3	2012.242718
enrichment	0.9906	-0.1087	1	101	222	3	2011.973485
enterobacter	-0.4786	-0.6075	3	99	238	3	2008.833333
enterobacteriaceae	-0.1721	-0.6604	3	71	160	3	2011.4
envelope	0.121	-0.0576	4	59	134	2	2011.721311
environment	0.2071	-0.2137	1	743	4720	56	2012.515563
environmental	0.9655	0.266	1	75	156	2	2010.845217
environmental bacteria	-0.6326	-0.5989	3	100	280	5	2013.166667
environmental conditions	-0.3715	0.1128	2	205	550	6	2013.912338
environmental contaminants	0.5663	-0.2829	1	149	350	4	2016.428571
environmental factors	0.5058	0.385	1	100	204	2	2013.842444
environmental pollution	0.7448	0.0227	1	90	180	2	2017.125
environmental samples	0.427	-0.2168	1	102	232	4	2012.843137
environmental water	0.833	-0.1439	1	58	146	2	2011
enzyme	-0.6883	0.1378	2	233	734	10	2013.452991
epidemiology	0.4818	-0.1038	1	64	132	2	2010.454545
equipment	0.0965	0.2102	3	60	120	2	2011.708333
esbl	-0.0699	-0.7041	3	39	86	2	2013.5
escherichia coli	-0.3183	-0.0465	3	394	1366	19	2013.973684
european	-1.0091	-0.2797	2	50	108	2	2011.362949
evaluation	0.2122	0.5133	4	135	306	5	2013.100503
events	-0.9317	-0.308	2	96	214	2	2012.030986
evolution	-0.6567	-0.3787	2	216	702	11	2012.05694
exchange	-0.5172	-0.3801	3	111	264	3	2010.706601
exclusion	-0.662	0.1326	2	58	128	2	2011.8
expedition	0.1197	-0.5633	3	79	182	3	2010.922432
experiments	0.9024	0.2944	1	231	758	9	2011.075205
exposure	0.1533	-0.0289	1	256	682	8	2012.977505
expression	-0.4273	-0.1099	2	212	584	7	2012.171315
extent	-0.257	-0.4093	3	92	212	3	2011.835219
extraction	0.7824	0.2391	1	142	362	6	2013.323651
extraction methods	0.7031	0.343	1	42	90	2	2013.529412
extreme environments	-0.972	-0.0579	2	133	318	3	2013.673913
faecal bacteria	-0.1061	-0.7643	3	54	130	2	2010.75
family	-0.8387	-0.2759	2	271	1042	14	2012.315615
faroe	0.8935	0.1036	1	79	166	2	2009.572816
faroe islands	0.8936	0.1026	1	79	166	2	2011.638889
fate	0.9002	-0.3007	1	167	398	4	2012.348684
fatty acid analysis	-0.1482	0.3355	3	65	162	2	2012.333333
fatty acids	-0.038	0.2666	3	104	294	4	2009.789855
features	-0.9493	-0.1601	2	151	404	5	2010.384646
fecal	0.3194	-0.3754	3	49	102	2	2015.5
feces	-0.2496	-0.7981	3	69	172	3	2014.5
fiber	0.7735	0.1255	1	52	110	2	2012.473684
field	0.2537	0.2182	1	161	390	5	2010.533445
field data	1.097	0.3347	1	71	170	2	2011.688136
fildes peninsula	-0.6004	-0.7451	3	89	228	3	2015.846154
filter	0.8824	0.0869	1	119	276	4	2011.920139
filtration	1.3052	0.0921	1	119	288	3	2010.576271
firmicutes	-0.8401	-0.5649	2	70	154	2	2015.103093
fish	0.6422	-0.3013	1	131	310	4	2010.064516
flexibility	-0.3331	0.2603	2	85	178	2	2012.981818
fluctuations	0.6057	0.1792	1	70	144	2	2009.816514
fluorescence	-0.6666	0.8562	4	101	300	3	2012.243386
fluorescent nanoparticles	-0.6657	0.8572	4	101	300	3	2016
fluoxetine	1.0457	0.2482	1	84	236	3	2007.666667
food	0.6954	-0.0579	1	204	564	7	2012.031915
force	-0.9226	0.8538	4	67	164	2	2011.140909
formation	-0.5766	0.0297	2	322	1034	14	2010.511811
fraction	0.4378	-0.1343	1	132	296	4	2011.553026
fragments	-0.5654	-0.3746	2	51	114	2	2010.917127
france	-0.092	-0.7078	3	56	130	2	2010.519481
frequency	-0.4532	-0.1329	2	99	224	5	2011.174374
freshet	1.1342	-0.4003	1	93	234	2	2012.42
ftir	-0.6005	0.8934	4	82	204	3	2010.717391
fuel	0.2505	0.4226	4	87	194	3	2012.496479
fuel cell	0.1792	0.6276	4	49	106	2	2011.25
function	0.3257	0.0564	1	195	480	6	2010.972155
fungi	-0.2042	0.4202	3	55	114	2	2011.838649
future	0.1131	-0.125	1	98	214	3	2013.712684
gas	-0.1395	0.5799	4	100	214	3	2012.319686
gel	-0.1982	0.093	3	119	340	4	2010.823529
gel electrophoresis	-0.1976	0.0952	3	119	340	4	2011.217391
gene	-0.5197	-0.257	2	725	5286	74	2014.058192
gene expression	-0.2698	0.2409	2	80	172	2	2015.788462
gene sequence	-0.8038	0.0957	3	132	336	4	2012.678571
gene transfer	-0.9675	-0.1674	2	254	956	12	2015.157895
genera	-0.4022	-0.0653	2	290	864	10	2012.72679
generation	-0.48	0.5939	4	287	968	11	2012.050847
genetic	-0.9252	0.1521	2	97	230	3	2010.444444
genetic load	-1.026	0.1406	2	52	138	2	2012.5
genetic structure	-1.3404	-0.391	2	58	134	2	2012.675676
genome	-0.5539	0.1243	2	241	722	11	2015.25641
genome analysis	-1.1441	-0.091	2	116	282	3	2016.294118
genome sequence	-1.1113	0.1489	2	86	206	3	2014.84
genomics	0.4138	-0.3826	1	96	198	2	2016.1
genotypes	-0.3917	-0.8192	3	83	190	3	2011.280702
genus	-0.837	0.1258	2	243	784	10	2012.443439
glacier	-0.3043	-0.2385	2	237	696	8	2012.551157
global	-0.1874	-0.6451	3	49	112	2	2012.401509
glutathione	-0.3355	0.3621	4	70	144	2	2014.333333
glycopeptide	-0.2636	-0.2943	3	49	114	2	2013.5
gold	-0.4975	0.8046	4	75	170	2	2014.529412
gold nanoparticles	-0.4962	0.8054	4	75	170	2	2013
gradient	-0.0999	-0.2047	3	134	300	4	2011.354256
gram negative	-0.603	-0.1544	4	256	842	12	2010.571429
gram negative bacteria	-0.7986	-0.6877	3	75	164	2	2013.166667
gram-negative	-0.521	-0.1851	2	201	588	9	2010
gram-negative bacteria	-0.7975	-0.6889	3	75	164	2	2017.5
gram-positive	-0.6534	-0.2048	2	164	430	7	2009.809524
green synthesis	-0.5294	0.8096	4	69	154	2	2015.5
greenland	0.3232	-0.1373	1	156	374	6	2011.434214
group	-0.5464	-0.2697	2	301	1072	14	2011.722362
growth	0.1859	0.3436	1	368	1178	15	2011.406319
growth conditions	0.3446	0.6066	1	93	198	2	2011.75
growth rate	0.2238	0.65	4	128	294	3	2010.818356
guano	-0.4598	-0.2825	3	68	142	2	2013.35
hand	-0.5967	0.3736	2	88	190	2	2010.96875
harbour	1.2587	-0.1154	1	133	390	4	2010.428571
hazard	0.9251	-0.3431	1	87	192	2	2012.855072
health	0.38	-0.29	1	272	886	11	2014.798851
heavy metal resistance	-0.9966	-0.0103	2	138	372	4	2016.4
heavy metals	-0.7838	0.2647	2	272	946	10	2012.068966
heterotrophic bacteria	0.0789	-0.4601	3	47	96	2	2013.697674
high arctic	-0.1171	-0.5843	3	85	176	2	2013.319239
high performance	1.0759	0.2119	1	89	240	3	2013.72
high prevalence	-0.1174	-0.712	3	85	232	4	2013.666667
high-performance liquid chromatography	1.0286	0.1965	1	72	158	2	2013.35
history	0.0371	-0.2818	1	97	220	4	2011.001969
homology	-0.6654	-0.332	2	90	214	3	2012.461538
horizontal gene transfer	-1	-0.1335	2	166	496	6	2016.142857
hormone	0.9047	-0.253	1	77	178	2	2014
hospital	0.9325	-0.0155	1	127	300	4	2010.166667
host	-0.8396	-0.1083	2	320	1294	17	2013.124
host range	-1.0768	-0.2397	2	157	514	7	2011.230769
household	0.9248	-0.019	1	121	310	3	2011
human activities	-0.1831	-0.722	3	156	432	6	2013.345725
human contact	0.0946	-0.6485	3	59	132	2	2013.333333
human health	0.6851	-0.3242	1	178	460	5	2014.674419
human impact	0.026	-0.6718	3	99	238	3	2013.236842
humans	0.0964	-0.5576	3	198	518	7	2012.412162
hunt	0.993	-0.204	1	80	166	2	2010.142857
hunters	0.4756	-0.2954	1	32	74	2	2010.137931
ibuprofen	0.7549	-0.195	1	115	294	4	2013
ice	0.0793	-0.1202	1	278	772	11	2011.721291
ice surface	-1.0357	-0.1815	2	55	136	2	2011.816258
identification	-0.635	-0.1833	2	293	1016	12	2011.944837
identity	-0.7014	-0.4359	2	155	388	5	2013.229508
illumination	0.0583	0.5398	4	58	118	2	2008.536585
impact	0.2823	-0.0526	3	402	1430	16	2013.206627
implementation	0.3053	-0.2367	1	125	292	4	2013.145907
implications	0.5268	0.1773	1	61	128	2	2011.871583
improvement	0.2088	0.0311	1	96	198	2	2012.529851
incubation	-0.3407	0.5546	4	89	200	3	2012.64375
index	0.0517	-0.622	3	64	142	2	2011.380952
indices	0.5312	0.1085	1	155	376	4	2012.102711
infection	-0.0759	-0.4311	3	145	370	5	2011.615385
influence	-0.1881	-0.0585	3	259	764	9	2011.779275
information	-0.1448	-0.0909	2	287	856	10	2011.767792
inhibition	-0.3721	0.4671	4	176	444	5	2012.85
inhibitor	0.8494	0.3604	1	112	306	4	2014.2
insertion	-1.0349	-0.5626	2	124	394	5	2011.235294
insight	-1.0418	0.0305	2	160	472	5	2012.936061
integrase	-0.9331	-0.6151	3	56	128	2	2012
integrons	-0.4356	-0.6211	3	215	614	9	2013.888889
interactions	-0.2229	0.2399	2	192	458	6	2011.626733
intestine	-0.9712	-0.7831	3	52	116	2	2014.333333
introduction	-0.8069	-0.4352	2	60	120	2	2010.370629
ion	-0.5055	0.2055	2	89	186	2	2012.411616
