id	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Keyword count>	score<Avg year>
amphipods	0.354	0.8087	3	309	1134	12	2008.930556
amplitude	-1.0499	-0.0589	1	287	862	8	2010.372165
anadromous fish	0.6971	-0.485	2	177	466	5	2008.6
anadromous salmon	0.8633	0.017	3	217	668	7	2009.5
analysis	0.2262	-0.057	2	1329	18590	188	2011.656462
anchovy	-0.1118	0.8959	4	352	1454	11	2007.111111
animals	0.5389	-0.2591	2	298	886	9	2012.281022
annual	0.4816	0.3442	3	439	1562	16	2010.264808
annual cycle	-1.1574	0.0033	1	362	1310	11	2009.189944
annual variability	-0.3229	0.2003	4	250	674	6	2012.096045
annual variation	-0.7201	0.0349	1	227	608	6	2011.130137
anomaly	-0.9597	0.2116	1	920	8526	79	2010.997204
anoplopoma fimbria	0.6787	0.1163	2	371	1476	16	2012.608696
antarctic	-0.8375	0.4069	1	169	458	5	2010.797819
anticyclone	-1.0195	-0.4728	1	224	684	8	2010.766562
anticyclonic mesoscale eddy	-0.8746	-0.3095	1	240	730	7	2010
ao	0.0415	0.9249	4	212	622	5	2011.098916
application	0.3073	-0.3875	2	546	2138	23	2012.361823
approach	0.4052	-0.2383	2	791	4540	46	2013.011682
arctic	0.3461	0.2946	4	721	4212	45	2012.189504
arctic grayling	0.8183	0.0202	3	188	714	9	2011.272727
arctic ocean	-0.3998	-0.0619	1	331	1026	9	2010.893127
arctic oscillation	0.0069	0.9085	4	318	1314	11	2011.24912
area	0.1383	-0.1267	2	1245	14652	146	2011.37466
argo	-0.9168	-0.1572	1	243	732	8	2013.487705
array	-0.3441	-0.3117	1	336	988	10	2011.101235
arrival	0.6671	-0.3384	2	262	762	8	2010.018349
arrowtooth flounder	0.5233	0.084	2	203	556	5	2010.133333
ash	-0.5243	-0.7137	1	138	436	6	2011.109375
assemblages	-0.0437	0.4312	3	504	2024	19	2012.247588
assessment	0.6223	-0.2421	2	758	4068	39	2013.024899
assessment model	1.2082	0.092	2	209	596	5	2014.041667
assimilation	-1.0676	-0.4127	1	255	876	7	2012.629787
association	0.1855	0.0359	3	642	2970	26	2011.081886
atlantic	-0.2677	0.4888	4	467	1966	17	2010.236737
atmosphere	-0.8334	-0.0035	1	561	2616	25	2011.581199
atmospheric circulation	-0.6427	0.4107	4	311	1002	8	2012.002058
atmospheric pressure	-1.0649	-0.0999	1	206	590	6	2008.613793
atmospheric teleconnections	-0.7942	0.7189	4	217	658	5	2012.504587
attention	-0.1957	-0.5088	1	233	604	7	2012.917808
autumn	-0.0714	0.0369	3	596	2552	25	2011.726708
availability	0.4175	0.1769	3	723	3796	36	2012.908905
baja california	-0.793	0.4584	1	448	2144	18	2009.821429
balance	-0.8303	-0.4748	1	280	798	8	2011.539286
bands	-1.1511	0.1107	1	202	690	7	2010.501538
banks	-0.8483	-0.499	1	217	604	7	2009.070423
barkley canyon	-0.361	-0.2597	1	193	552	5	2013.8
barotropic	-0.9778	-0.4874	1	294	1052	11	2008.382671
baseline	0.8493	-0.6282	2	379	1728	19	2012.74934
basin	-0.2487	-0.269	1	924	6098	59	2010.09645
bay	0.723	-0.2811	2	983	8856	105	2010.11814
bayesian	0.8376	-0.4183	2	310	1256	14	2013.796296
bc	0.1977	-0.4396	2	260	690	6	2013.785498
beach	0.8939	-0.3745	2	196	582	6	2008.855932
bears	0.9365	-0.4362	2	153	426	7	2006.862745
behavior	0.2461	-0.3258	2	644	3000	29	2011.103784
behaviour	0.5711	-0.3964	2	247	752	10	2010.943662
benefits	0.8925	-0.2869	2	397	1506	18	2014.038732
benthic communities	0.0118	0.3159	3	145	354	5	2010.78125
bering	0.6477	-0.0026	2	1120	12690	142	2009.747987
bering sea	0.6664	0.0253	2	1120	12910	145	2009.417822
bering sea ecosystem	0.9423	0.0898	2	196	532	8	2009.682927
bering sea shelf	0.0433	-0.2085	4	228	698	7	2009.829114
bias	0.9068	-0.4295	2	226	634	8	2013.065051
biodiversity	0.2522	-0.1156	2	345	1072	10	2013.864286
bioenergetics	0.8657	0.445	3	334	1316	12	2009.75
bioenergetics model	0.8529	0.4519	3	259	912	9	2009.181818
biogeochemistry	-0.1903	-0.1405	1	193	496	5	2014.025316
biological	-0.185	-0.4108	1	194	460	5	2012.548387
biological communities	-0.2428	0.2997	3	192	462	5	2013.323529
biological parameters	0.5129	-0.274	2	208	518	6	2012.72
biological processes	-0.5917	-0.2027	1	433	1446	13	2011.762963
biological production	-0.8637	-0.3831	1	323	1090	10	2012.25974
biological productivity	-0.6242	-0.1907	1	322	1058	11	2011.175824
biological response	-0.6869	0.0636	1	259	706	5	2011.764706
biology	-0.5516	0.1068	4	302	916	9	2011.284153
biomass	0.211	0.4909	3	1088	11318	108	2012.021332
biota	-0.7565	-0.185	1	285	840	8	2010.887755
birds	0.2433	0.4247	3	304	994	10	2010.570776
blob	-0.5416	0.7583	3	239	732	6	2016.071429
bloom	-0.63	-0.0212	1	685	3684	32	2012.055462
body	1.0041	0.1791	2	716	5102	54	2011.227462
body condition	1.0713	0.5967	3	161	418	5	2014.5
body length	0.9986	0.2644	2	238	772	8	2008.84
body size	1.1901	0.0422	2	503	2634	27	2009.647059
body weight	1.2289	0.3699	2	187	546	6	2008.038462
bottom up	0.2463	0.6547	4	381	1316	11	2011.583333
bottom water	-0.6665	-0.4648	1	214	558	5	2008.220624
boundary	-0.8944	-0.0116	1	610	2940	26	2008.420868
boundary current	-0.7392	0.3356	1	380	1356	12	2008.432071
breeding	0.7774	-0.1947	2	309	974	10	2010.484848
bristol bay	1.1273	-0.2912	2	711	6428	80	2009.18
british columbia	0.5575	-0.4357	2	603	3324	38	2010.564356
brood	1.0321	-0.1839	2	194	534	6	2008.75
budget	-0.9376	-0.3559	1	444	1672	15	2011.153068
buoy	-0.8426	-0.4273	1	202	512	6	2007.544828
buoyancy	-0.8192	-0.3208	1	299	876	9	2009.220441
bycatch	1.0252	-0.4136	2	288	1076	11	2010.133333
c-13	0.5885	0.3219	3	204	580	5	2013.180371
calanoid	-0.0882	0.6712	3	205	580	5	2009.681818
calanoid copepods	-0.1744	0.58	3	318	1010	9	2012.107143
calanus	-0.2527	0.7758	3	344	1222	11	2011.704225
calanus marshallae	-0.3534	0.7144	3	191	552	5	2008.5625
calcofi	-0.6648	0.6701	4	351	1338	10	2010.1
california	-0.4118	0.362	4	1016	10026	89	2009.673387
california current	-0.4775	0.4597	4	890	7770	68	2010.866667
california current ecosystem	-0.3403	0.3659	4	294	928	7	2014.5
california current system	-0.6847	0.5787	4	543	3000	26	2011.178571
california undercurrent	-1.0948	-0.0545	1	209	710	8	2012.25
canada	0.3284	-0.35	2	516	1990	23	2011.058788
canadian	-0.209	-0.5877	1	177	418	5	2010.480463
canyon	-0.4662	-0.3586	1	396	1386	12	2010.723005
capabilities	-0.0287	-0.5855	1	209	506	5	2013
capacity	0.9101	0.1714	2	493	2102	21	2013.094099
cape	-0.9726	-0.3516	1	187	506	6	2009.255255
capture	0.2479	-0.1354	2	279	784	9	2012.315068
carbon	-0.3817	-0.0697	1	696	3820	34	2013.107259
carbon dioxide	-1.0149	-0.0138	1	193	498	5	2013.148903
carcasses	0.8245	-0.0853	3	205	678	9	2010.047619
carrying capacity	0.741	0.5558	2	309	1178	10	2009.333333
cascade	0.074	0.2385	3	222	596	6	2012.034783
case	0.0077	-0.2042	2	774	4138	45	2010.847835
case study	0.0923	-0.5049	2	237	638	7	2012.678179
catch	0.9276	0.0202	2	774	5540	60	2009.262295
catch data	1.0701	0.0573	2	261	854	9	2008.25
cause	0.1488	0.2409	3	581	2346	22	2011.675244
cc	-0.0951	0.0891	1	205	524	6	2014.079365
ccs	-0.719	0.7214	4	354	1514	11	2012.92
cell	-0.652	-0.3013	1	259	626	5	2011.359784
century	0.1573	0.4068	4	550	2644	27	2012.205869
chain	0.3227	0.1113	2	325	930	8	2011.096866
challenges	0.7259	-0.0972	2	358	1280	13	2014.48237
changes	0.0476	0.1866	4	1395	27834	277	2012.206219
characteristics	-0.0533	-0.1419	1	821	4676	48	2010.936545
chemical	-0.5716	0.2816	1	362	1236	13	2011.607029
chemistry	-0.715	-0.2713	1	198	502	5	2012.465976
chinook	0.9521	-0.2622	2	701	4584	48	2012.230769
chinook salmon	0.9675	-0.3063	2	661	4168	44	2011.804348
chlorophyll	-0.8128	-0.1119	1	779	5252	47	2011.700197
chlorophyll alpha	-0.6598	0.3836	3	484	1970	17	2012.767568
chlorophyll concentration	-1.0049	0.0673	1	265	806	7	2010.529412
chlorophyll-a concentration	-0.425	0.5995	3	195	510	5	2012
chum	0.9977	-0.0595	2	801	7224	81	2008.788235
chum salmon	1.0089	-0.0879	2	770	6646	76	2008.487179
circulation	-0.8238	-0.1472	1	1046	10818	97	2010.44219
circulation model	-1.04	-0.0798	1	429	1800	15	2009.61811
circulation patterns	-0.7867	-0.3194	1	253	690	6	2010.597956
citation	-1.0146	-0.1972	1	268	798	9	2010.689507
class	0.7686	0.0704	2	333	1058	11	2011.519757
climate	0.0447	0.3098	4	1260	17966	169	2012.847305
climate change	0.2313	0.2427	4	1021	8750	84	2013.106897
climate driven	-0.2709	0.4612	4	262	740	6	2013.781513
climate effect	0.4254	0.654	4	308	1136	11	2012.878049
climate forcings	-0.7987	0.4191	4	350	1142	8	2012.930131
climate impacts	0.1403	0.3699	4	205	564	5	2013.568493
climate indices	-0.235	0.7007	4	439	1942	17	2013.721925
climate model	0.2175	-0.0202	2	244	706	8	2013.16224
climate modes	-0.9806	0.5282	4	238	778	5	2013.133929
climate regime	-0.0945	0.6542	4	653	3514	30	2009.757895
climate regime shifts	-0.2017	0.7425	4	528	2548	23	2009.405405
climate variability	-0.3767	0.5592	4	718	4440	37	2012.20898
climate variables	-0.0148	0.6808	4	200	550	5	2013.439024
climate variations	-0.0702	0.4838	4	298	928	8	2011.1875
climate warming	1.0549	0.0783	2	170	476	5	2013.628339
climatic conditions	0.358	0.3001	4	282	812	7	2011.992424
climatic events	0.1284	0.4621	4	244	730	7	2012.435644
climatic shifts	-0.267	0.6486	4	356	1386	13	2010.337349
climatology	-1.123	-0.0747	1	376	1416	13	2010.440048
clupea	0.5263	0.5944	3	542	2776	25	2010.692308
clupea pallasi	0.5151	0.5394	3	371	1396	12	2004.263158
clupea pallasii	0.6397	0.5488	3	369	1338	12	2013.916667
cluster	0.3248	0.0413	3	338	1010	10	2011.949896
cluster analysis	-0.0296	0.3372	3	246	658	6	2012.636905
co2	-0.5499	-0.0853	1	271	766	8	2013.165022
coast	-0.284	-0.2689	1	1151	12084	119	2010.134684
coastal	-0.6239	-0.2243	1	878	6018	57	2010.739865
coastal alaska	-0.823	-0.4303	1	287	814	7	2010.5
coastal areas	-0.2681	0.1265	1	318	912	9	2012.54386
coastal currents	-0.9482	-0.3725	1	552	2828	26	2008.525974
coastal ecosystems	-0.5633	0.1229	1	320	974	9	2013.132075
coastal marine	0.7167	0.1832	3	173	470	5	2012.349206
coastal ocean	-0.6435	-0.2288	1	400	1410	13	2011.345238
coastal oceanography	-0.8807	-0.3409	1	276	804	7	2012.181818
coastal regions	-0.2255	-0.4293	1	267	768	8	2011.633188
coastal sea level	-0.8076	-0.2508	1	239	760	7	2009.766667
coastal seas	-0.7333	-0.2671	1	337	1112	10	2011.26087
coastal waters	-0.3218	-0.2747	1	693	3746	37	2011.971338
coastline	-0.743	-0.5554	1	239	634	6	2010.273529
cod	0.4354	0.2837	2	359	1286	13	2010.866667
coefficients	0.1215	0.667	4	221	616	6	2010.617647
coherent	-0.4873	0.0397	1	430	1500	13	2010.047859
coho	0.5703	-0.0295	2	560	2728	26	2008
coho salmon	0.5721	-0.0789	2	492	2128	20	2008.8
cohort	0.6338	0.3591	3	464	1854	18	2008.169231
cold	-0.6661	-0.2923	1	197	484	5	2011.824903
cold water	-0.5287	0.3517	1	343	1200	11	2009.137255
collection	0.6898	-0.144	2	370	1148	11	2011.129412
columbia	0.3313	-0.4878	2	879	6436	69	2010.481081
columbia river	0.2577	-0.6829	2	470	2096	22	2010.888889
column	-0.7477	0.0412	1	626	3016	29	2010.224159
commercial fisheries	0.8029	-0.0801	2	462	1834	21	2010.73913
communication	-0.6575	-0.4911	1	218	554	5	2012.524476
community	-0.063	0.3274	3	994	7800	77	2013.620087
community composition	-0.3337	0.3192	3	306	980	10	2014.941973
community structure	-0.148	0.3979	3	421	1500	13	2013.563433
comparison	-0.5324	-0.1151	1	873	5156	47	2010.70057
competition	1.0631	0.3385	2	615	3912	38	2011.637209
competitors	0.7632	0.6055	3	265	768	6	2011.636364
complex	0.4846	-0.4257	2	530	2168	23	2011.908387
composition	0.4922	-0.0622	2	946	7390	75	2012.45256
concentrations	-0.5668	-0.0676	1	988	8352	84	2011.643222
concept	0.4118	-0.0986	2	125	292	5	2011.306773
concerns	0.9833	-0.0672	2	254	818	9	2012.89313
condition	0.6349	0.4815	3	547	2528	25	2010.79798
connectivity	0.151	-0.3029	2	376	1478	13	2015.170984
consequences	0.1718	0.2113	3	496	1860	19	2012.275862
conservation	0.2337	-0.5087	2	547	2344	25	2011.717256
constraints	-0.2704	-0.3717	1	198	486	5	2011.060453
consumers	0.586	0.2263	3	328	1008	10	2013.703297
consumption	0.8318	0.4569	3	499	2542	26	2011.012232
consumption rates	0.9713	0.6264	3	249	778	7	2009.561404
content	0.0707	0.0908	3	543	2160	23	2011.761593
continental	-0.6655	-0.5333	1	329	1058	12	2010.243993
continental shelf	-0.4986	-0.3954	1	730	3972	41	2010.424501
continental slope	-0.766	-0.269	1	363	1270	13	2008.694097
continuous plankton recorder	-0.3186	0.3716	3	208	648	7	2008.888889
contrast	0.0243	0.2013	4	750	4124	39	2011.509677
control	0.3828	-0.0634	2	706	3650	34	2012.474255
control rules	1.1641	-0.1401	2	144	432	5	2015.666667
convergence	-0.9666	-0.2291	1	228	586	6	2010.408056
cook inlet	-0.5435	-0.3873	1	199	528	6	2008.2
cooling	-0.7221	0.3602	4	344	1170	12	2010.829787
copepod biomass	-0.5225	0.6453	4	314	1024	8	2010.636364
copepod species	-0.3347	0.8765	3	266	940	8	2011.869565
copepods	-0.1022	0.6476	3	760	5440	50	2009.285714
copper	-0.3382	-0.4654	1	246	730	7	2011.098039
copper river	-0.3915	-0.4556	1	221	630	6	2010.222222
core	-1.0776	-0.2978	1	395	1606	20	2010.446523
correlation	-0.2148	0.3256	4	875	6278	60	2011.333794
correlation analysis	0.2323	0.7612	4	200	602	6	2011.104167
correspondence	-0.2037	0.2066	4	263	704	6	2010.493023
corridor	-0.0295	-0.5513	1	251	642	6	2013.470588
costs	1.0037	-0.3301	2	325	1098	14	2013.503597
counts	0.6443	-0.0074	2	253	644	6	2011.546099
coupling	-0.2915	-0.0106	1	401	1328	13	2011.935532
covariance	0.4977	0.3614	4	336	1264	12	2012.039146
cover	-0.1587	0.5129	4	423	1524	15	2011.664763
coverage	-0.563	-0.5659	1	206	540	5	2012.329283
cpue	0.9044	0.385	4	293	986	10	2008.538462
crab	0.2127	0.4405	3	421	1490	14	2011.690476
creek	1.1374	-0.3033	2	209	628	9	2010.423077
cross-shelf	-0.9143	0.0193	1	260	728	6	2011.354839
cross-shelf transport	-0.6581	-0.4443	1	228	570	5	2012.758621
crown	-0.8202	-0.2357	1	336	1090	10	2011.075472
cruise	-0.998	-0.2194	1	198	480	5	2008.733524
crustaceans	0.2023	0.5954	3	207	564	5	2009.645833
ctd	-0.9089	-0.2518	1	283	846	8	2007.172414
curl	-1.2672	-0.1872	1	322	1116	9	2009.42246
current	-0.6057	0.0831	1	1213	15934	142	2008.757215
current systems	-0.2827	0.409	4	282	740	6	2009.5
cycle	-0.3582	-0.0042	1	1019	7728	69	2011.47296
cycling	-0.5965	0.2179	1	256	704	5	2014.035763
cyclonic circulation	-0.9305	-0.2676	1	214	638	6	2008.033333
cyclonic eddies	-0.6493	-0.3021	1	242	654	8	2008.455556
data	0.0336	-0.2439	2	1408	28156	292	2011.015066
data assimilation	-0.9592	-0.5089	1	253	860	7	2013.092251
data loggers	-0.0024	-0.3742	2	123	348	5	2007.918919
data set	-0.0865	-0.5575	1	361	1188	12	2010.433246
data sets	-0.3315	-0.1174	1	432	1456	13	2011.63144
data/model	0.2949	-0.3592	2	303	832	8	2011.4
database	0.2069	-0.4236	2	279	776	7	2012.403509
dataset	-0.1172	-0.5448	1	200	510	6	2012.68054
date	0.5753	-0.3532	2	545	2516	25	2012.087051
decadal	-0.4936	0.6272	4	940	8588	71	2012.008761
decadal oscillation	-0.4234	0.677	4	920	8342	69	2012.751979
decadal scale	-0.2709	0.9139	4	333	1280	11	2010.775758
decadal variability	-0.6125	0.6725	4	317	1036	8	2011.26893
decline	0.5609	0.1505	2	668	3386	32	2013.254217
deep sea	-0.6071	-0.2444	1	304	990	10	2010.4
deep water	-0.2748	-0.0825	1	402	1362	15	2008.094223
delta	-0.2825	0.0929	1	309	968	9	2010.255844
demand	-0.0179	0.5553	3	250	668	6	2013.574627
density	0.1577	0.0115	3	978	7234	72	2009.879211
density dependence	1.2308	0.1899	2	481	2602	27	2007.880597
dependence	0.9692	-0.0075	2	248	818	9	2010.591411
deposition	-0.5654	-0.5351	1	241	720	8	2012.094256
depth	-0.5294	-0.0704	1	1059	9434	95	2010.672402
design	0.4733	-0.3574	2	200	490	5	2013.015625
detection	-0.0948	-0.1569	4	370	1150	14	2012.417625
determination	0.4621	0.0684	2	173	414	5	2010.57381
development	-3e-04	-0.1059	3	707	3204	31	2011.773084
diameter	-0.9761	-0.5042	1	192	562	6	2010.091346
diatom	-0.473	0.0491	3	369	1266	12	2012.261803
diel	0.7199	0.5908	3	197	630	8	2008.645833
diet	0.8565	0.4141	3	541	3152	33	2009.963303
difference	0.2561	0.0709	2	544	2372	25	2011.163032
differentiation	1.1203	-0.7463	2	208	788	10	2012.476471
discharge	-0.5945	-0.2743	1	599	2774	26	2012.354474
dispersal	0.1184	-0.4805	2	483	1958	20	2011.394973
displacement	-0.5053	0.2669	3	353	1070	9	2010.607877
distance	0.4498	-0.4416	2	385	1270	15	2011.010448
distribution	0.2143	-0.2412	2	1090	10274	111	2010.907306
distribution abundance	-0.3652	0.2114	3	199	584	6	2011.107143
distribution patterns	0.795	-0.3024	2	180	480	5	2010.866972
disturbance	-0.2838	0.2011	4	318	930	8	2011.750678
divergence	0.609	-0.6492	2	347	1276	15	2010.679372
diversity	0.515	-0.2863	2	640	3128	30	2013.553494
dna	1.1063	-0.7402	2	223	936	12	2012.62578
domains	-0.5085	0.1993	1	299	920	9	2011.565217
dominance	0.2838	0.4788	3	336	1074	10	2012.29375
dominant species	0.2123	0.0735	3	243	614	5	2010.869565
doppler	-0.9297	-0.3837	1	255	724	7	2008.887324
downwelling	-0.9703	0.1436	1	468	1878	15	2010.405063
drainage	0.2331	-0.638	2	194	572	7	2012.254459
drift	0.3852	0.1273	3	256	608	6	2009.705986
drifters	-0.9628	-0.4258	1	301	996	11	2008.415584
drivers	0.3491	0.0999	3	603	2800	24	2015.864011
duration	-0.3999	-0.1928	1	522	2014	18	2012.189258
dust	-1.0396	-0.4758	1	161	454	6	2012.455882
dynamic height	-0.8695	-0.3994	1	200	510	5	2007.243243
dynamics	0.0474	0.0495	3	1136	10458	99	2012.382241
early life	0.5486	-0.03	2	477	2216	18	2011.419643
early life history	0.503	-0.1059	2	341	1088	8	2011.422222
early life stages	0.6604	-0.1634	2	225	714	6	2011.806452
early marine	1.1179	0.3852	2	389	2034	20	2009.2
early spring	-0.6693	-0.2301	1	319	906	7	2010.921788
earth	-0.3668	-0.0888	1	300	848	9	2012.416212
east	-0.1034	0.1682	3	636	2682	25	2011.088561
east pacific	-0.3835	0.457	3	265	734	6	2009.929577
eastern	0.1297	-0.2756	2	430	1638	16	2011.347648
eastern bering	0.6052	-0.3525	2	236	628	6	2012.589744
eastern bering sea	0.6056	-0.3511	2	236	628	6	2012.662162
eastern boundary	-0.8054	0.2025	1	405	1548	14	2005.744444
eastern boundary current	-0.664	0.5557	4	322	1034	8	2008.222222
ecology	0.2963	0.2047	3	683	3792	36	2012.514768
economics	1.1411	-0.3361	2	161	484	6	2013.74
ecosystem	-0.1121	0.2473	3	1326	20536	192	2013.530062
ecosystem changes	-0.2606	0.5593	4	392	1362	13	2013.350427
ecosystem dynamics	-0.841	0.106	1	514	2256	18	2012.313725
ecosystem function	0.2027	-0.1578	2	224	570	5	2013.98
ecosystem indicators	0.1402	0.3386	3	289	818	6	2014.636364
ecosystem models	-0.3511	0.029	1	481	2118	19	2013.345455
ecosystem processes	-0.164	-0.067	4	223	544	5	2013.946903
ecosystem productivity	0.0989	-0.2516	1	209	528	5	2014.765625
ecosystem responses	-0.8219	0.1038	1	384	1482	12	2013.298246
ecosystem services	0.374	0.4345	2	193	556	5	2015.467532
ecosystem structure	0.1211	0.6012	3	284	870	8	2012.914634
ecosystem studies	0.3196	0.5567	2	179	494	5	2014.043478
ecosystem variability	-0.4278	0.1763	4	366	1288	11	2012.375
eddies	-0.9615	-0.3496	1	886	7986	80	2009.304565
eddy activity	-1.0056	-0.3574	1	289	910	8	2009.548387
eddy formation	-1.0807	-0.4188	1	196	540	6	2007.487805
eddy kinetic energy	-1.1142	-0.414	1	231	660	6	2009.977778
effects	0.276	0.1435	3	1294	17672	178	2011.624055
efficiency	0.7427	0.1318	3	286	806	9	2012.80663
effort	0.6834	0.1373	2	576	2744	28	2012.512579
eggs	0.7313	-0.1678	3	396	1618	20	2006.792208
ekman	-1.074	-0.035	1	468	2000	16	2010.002336
ekman transport	-0.7012	-0.1708	1	261	676	5	2010.917197
el nino	-0.8335	0.3949	1	940	9172	81	2011.439268
el nino event	-0.55	0.3465	1	193	490	6	2010.358974
el nino-southern oscillation	-0.7986	0.3565	1	704	4594	41	2011.537252
elements	-0.143	-0.5049	1	215	514	5	2011.89258
elevation	-0.1976	-0.4597	1	300	850	8	2012.227186
emergence	0.4843	0.0425	2	232	686	8	2012.277778
empirical orthogonal function	-1.2373	0.0311	1	279	968	9	2009.847087
energetics	0.9972	0.4916	3	164	476	5	2009.923077
energy	0.2034	0.0198	3	882	5910	58	2011.753532
energy content	0.7888	0.489	3	178	528	6	2009.125
energy density	1.0077	0.2914	3	297	1000	8	2012.046512
enhanced	-0.712	-0.2188	1	276	744	5	2012.845902
ensemble	-0.86	-0.2799	1	237	596	5	2013.566298
enso events	-0.5068	0.4976	4	239	682	6	2009.905882
enso index	-1.3302	0.3944	1	199	652	5	2012.8
entrainment	-0.8203	-0.0727	1	269	734	8	2007.739437
environment	0.2481	-0.0962	2	968	6966	67	2012.515563
environmental	-0.3373	0.1341	1	441	1868	20	2010.845217
environmental changes	0.2203	0.4336	4	343	1138	11	2013.895683
environmental conditions	0.5335	0.2779	2	595	2682	22	2013.912338
environmental drivers	0.4314	0.3335	3	246	656	5	2016.219178
environmental factors	0.7634	0.4377	4	382	1382	12	2013.842444
environmental prediction	-1.3651	0.1908	1	156	548	5	2008.673469
environmental variability	0.376	0.2334	2	413	1412	13	2012.740741
environmental variables	0.3073	0.4943	3	445	1582	15	2012.972376
eof	-1.2962	0.0319	1	314	1258	10	2009.453216
eof analysis	-1.3369	-0.0251	1	219	702	6	2009.975904
epipelagic	0.4408	0.5149	3	252	838	9	2011.954545
equator	-1.2075	0.1049	1	237	796	8	2007.514563
error	0.8664	-0.3399	2	400	1760	20	2011.486384
escape	1.2319	-0.3712	2	348	1808	22	2010.430556
estimate	0.4039	-0.4755	2	237	644	7	2010.903093
estimation	0.5688	-0.4929	2	456	1880	21	2012.012407
estuarine	-0.0809	-0.4527	1	248	660	6	2010.194444
estuary	-0.0894	-0.4371	1	406	1480	13	2010.621212
eucalanus	-0.1065	0.7183	3	213	568	5	2008.153846
euphausiids	-0.0107	0.6688	3	416	1720	19	2008.352941
euphotic zone	-1.1228	-0.2303	1	276	838	7	2011.97
evaluation	1.08	-0.0455	2	363	1524	17	2013.100503
events	-0.5646	0.0428	1	1098	10470	96	2012.030986
evolution	-0.2014	-0.4445	1	424	1448	16	2012.05694
exchange	-0.721	-0.3865	1	564	2650	26	2010.706601
experiments	-0.2918	-0.3125	1	687	3100	32	2011.075205
explanation	-0.3876	0.3461	4	429	1594	14	2009.867769
exploitation	0.9147	-0.0541	2	447	1750	17	2013.328358
exploration	-0.026	-0.1286	4	323	968	11	2011.678466
export	-0.9005	-0.1333	1	314	968	8	2011.295396
expression	-0.1428	0.3423	4	218	536	6	2012.171315
